customer_id,Recency_flag,monetary_flag
11559184,5,5
11565008,5,5
11571616,5,5
11573856,5,5
11582928,5,5
11595248,5,5
11600288,5,5
11609360,5,5
11613952,5,5
11628064,5,5
11634784,5,5
11637360,5,5
11648448,5,5
11655168,5,5
11657184,5,5
11660208,5,5
11664688,5,5
11666144,5,5
11668720,5,5
11676560,5,5
11676784,5,5
11680256,5,5
11687312,5,5
11700752,5,5
11701536,5,5
11706240,5,5
11709152,5,5
11726400,5,5
11728304,5,5
11730880,5,5
11736928,5,5
11748128,5,5
11759888,5,5
11766832,5,5
11767504,5,5
11770080,5,5
11773552,5,5
11774000,5,5
11777136,5,5
11788896,5,5
11804800,5,5
11806032,5,5
11808048,5,5
11809616,5,5
11810848,5,5
11814208,5,5
11817344,5,5
11818016,5,5
11820144,5,5
11828208,5,5
11830896,5,5
11833136,5,5
11839520,5,5
11843104,5,5
11852848,5,5
11872000,5,5
11877712,5,5
11895296,5,5
11895520,5,5
11915792,5,5
11918032,5,5
11918592,5,5
11919488,5,5
11926656,5,5
11934832,5,5
11936176,5,5
11944016,5,5
11952080,5,5
11952416,5,5
11964848,5,5
11973136,5,5
11975600,5,5
11978848,5,5
12000128,5,5
12008304,5,5
12008640,5,5
12008864,5,5
12012672,5,5
12019728,5,5
12025104,5,5
12039104,5,5
12039776,5,5
12041568,5,5
12044032,5,5
12051648,5,5
12056464,5,5
12061392,5,5
12063072,5,5
12069568,5,5
12072256,5,5
12073040,5,5
12074608,5,5
12079760,5,5
12084128,5,5
12089840,5,5
12099808,5,5
12100592,5,5
12101488,5,5
12112800,5,5
12122768,5,5
12124000,5,5
12161072,5,5
12162416,5,5
12166224,5,5
12170032,5,5
12172608,5,5
12177312,5,5
12180336,5,5
12183920,5,5
12184704,5,5
12184928,5,5
12186832,5,5
12187504,5,5
12195008,5,5
12197360,5,5
12199488,5,5
12201056,5,5
12201392,5,5
12211136,5,5
12212480,5,5
12222672,5,5
12222784,5,5
12225136,5,5
12230288,5,5
12231184,5,5
12232416,5,5
12242160,5,5
12243504,5,5
12243840,5,5
12258512,5,5
12262320,5,5
12271616,5,5
12272624,5,5
12274416,5,5
12278000,5,5
12282144,5,5
12284720,5,5
12285728,5,5
12288640,5,5
12313056,5,5
12315184,5,5
12362448,5,5
12364688,5,5
12370400,5,5
12372192,5,5
12393696,5,5
12396944,5,5
12410272,5,5
12412960,5,5
12422928,5,5
12458432,5,5
12459776,5,5
12470192,5,5
12475008,5,5
12477248,5,5
12477360,5,5
12479264,5,5
12479376,5,5
12497744,5,5
12504464,5,5
12510400,5,5
12516224,5,5
12516784,5,5
12520928,5,5
12528320,5,5
12528656,5,5
12531344,5,5
12545680,5,5
12552064,5,5
12556096,5,5
12563264,5,5
12583760,5,5
12583872,5,5
12599216,5,5
12602800,5,5
12603248,5,5
12618816,5,5
12624528,5,5
12632256,5,5
12632592,5,5
12636176,5,5
12644688,5,5
12649280,5,5
12658016,5,5
12658128,5,5
12666864,5,5
12680416,5,5
12714800,5,5
12715696,5,5
12719168,5,5
12726896,5,5
12728464,5,5
12731936,5,5
12735408,5,5
12739104,5,5
12745600,5,5
12746720,5,5
12756800,5,5
12756912,5,5
12760048,5,5
12760944,5,5
12771248,5,5
12786480,5,5
12794096,5,5
12812800,5,5
12814704,5,5
12827472,5,5
12827808,5,5
12829712,5,5
12850880,5,5
12870816,5,5
12890752,5,5
12914272,5,5
12923008,5,5
12929616,5,5
12933760,5,5
12933872,5,5
12942720,5,5
12952016,5,5
12965680,5,5
12965904,5,5
12977552,5,5
12981696,5,5
12986288,5,5
12991888,5,5
13006000,5,5
13013504,5,5
13030080,5,5
13034560,5,5
13044416,5,5
13045312,5,5
13055168,5,5
13062224,5,5
13065920,5,5
13072080,5,5
13073648,5,5
13077568,5,5
13080928,5,5
13084176,5,5
13092240,5,5
13095712,5,5
13096160,5,5
13100752,5,5
13104784,5,5
13106800,5,5
13118336,5,5
13120240,5,5
13136592,5,5
13141632,5,5
13151936,5,5
13167728,5,5
13197968,5,5
13212416,5,5
13217344,5,5
13217680,5,5
13218576,5,5
13220480,5,5
13223392,5,5
13224064,5,5
13226304,5,5
13232688,5,5
13239408,5,5
13244672,5,5
13244784,5,5
13261808,5,5
13269648,5,5
13273120,5,5
13295408,5,5
13301120,5,5
13301568,5,5
13303136,5,5
13309632,5,5
13310976,5,5
13312656,5,5
13319040,5,5
13337408,5,5
13344352,5,5
13358016,5,5
13363840,5,5
13365296,5,5
13367424,5,5
13370560,5,5
13373248,5,5
13380304,5,5
13391952,5,5
13398784,5,5
13399344,5,5
13400576,5,5
13408640,5,5
13416592,5,5
13425664,5,5
13427344,5,5
13438096,5,5
13443024,5,5
13446608,5,5
13474496,5,5
13475952,5,5
13511008,5,5
13511120,5,5
13513024,5,5
13518064,5,5
13526464,5,5
13538336,5,5
13542368,5,5
13572944,5,5
13583808,5,5
13584592,5,5
13585376,5,5
13586832,5,5
13593104,5,5
13600272,5,5
13604864,5,5
13622000,5,5
13622112,5,5
13626368,5,5
13629392,5,5
13656048,5,5
13661536,5,5
13665568,5,5
13672400,5,5
13672848,5,5
13675872,5,5
13679792,5,5
13685392,5,5
13686512,5,5
13688416,5,5
13693904,5,5
13694576,5,5
13696032,5,5
13705328,5,5
13706336,5,5
13721680,5,5
13722240,5,5
13737696,5,5
13739040,5,5
13740608,5,5
13746880,5,5
13754160,5,5
13756848,5,5
13759872,5,5
13762000,5,5
13773648,5,5
13773984,5,5
13783728,5,5
13785408,5,5
13787648,5,5
13791680,5,5
13796832,5,5
13804448,5,5
13810944,5,5
13826064,5,5
13844320,5,5
13848576,5,5
13851824,5,5
13854400,5,5
13855184,5,5
13857312,5,5
13861232,5,5
13871536,5,5
13883744,5,5
13889456,5,5
13889792,5,5
13893040,5,5
13897520,5,5
13908048,5,5
13910624,5,5
13912192,5,5
13912640,5,5
13913312,5,5
13924288,5,5
13930336,5,5
13937504,5,5
13938624,5,5
13938848,5,5
13947472,5,5
13959120,5,5
13965504,5,5
13979504,5,5
13983088,5,5
13998992,5,5
14013216,5,5
14017920,5,5
14018816,5,5
14034496,5,5
14043120,5,5
14060928,5,5
14071456,5,5
14072464,5,5
14099792,5,5
14102704,5,5
14114128,5,5
14116592,5,5
14125776,5,5
14135520,5,5
14135856,5,5
14140112,5,5
14141568,5,5
14157584,5,5
14162400,5,5
14187600,5,5
14192640,5,5
14196000,5,5
14198128,5,5
14199024,5,5
14201824,5,5
14220304,5,5
14225456,5,5
14227696,5,5
14235312,5,5
14236320,5,5
14238896,5,5
14242032,5,5
14245840,5,5
14246176,5,5
14247408,5,5
14250880,5,5
14252336,5,5
14252448,5,5
14255584,5,5
14256256,5,5
14264320,5,5
14264880,5,5
14265328,5,5
14278432,5,5
14281456,5,5
14319872,5,5
14327936,5,5
14331296,5,5
14331856,5,5
14332976,5,5
14337792,5,5
14346304,5,5
14376992,5,5
14377552,5,5
14378112,5,5
14379344,5,5
14382368,5,5
14385056,5,5
14393120,5,5
14395584,5,5
14409808,5,5
14412048,5,5
14414288,5,5
14423472,5,5
14424256,5,5
14425712,5,5
14434224,5,5
14451136,5,5
14451360,5,5
14452928,5,5
14456064,5,5
14459536,5,5
14461104,5,5
14467264,5,5
14469616,5,5
14477120,5,5
14498064,5,5
14498176,5,5
14506688,5,5
14508032,5,5
14526064,5,5
14529984,5,5
14554736,5,5
14554848,5,5
14578144,5,5
14602448,5,5
14603232,5,5
14608832,5,5
14613424,5,5
14615104,5,5
14615216,5,5
14623056,5,5
14647808,5,5
14650384,5,5
14658672,5,5
14662928,5,5
14678272,5,5
14688800,5,5
14715232,5,5
14717920,5,5
14723968,5,5
14755664,5,5
14768992,5,5
14779968,5,5
14782768,5,5
14785568,5,5
14787920,5,5
14797552,5,5
14798224,5,5
14801472,5,5
14804048,5,5
14819840,5,5
14846160,5,5
14857472,5,5
14862400,5,5
14866880,5,5
14883232,5,5
14886144,5,5
14890400,5,5
14911456,5,5
14912016,5,5
14922656,5,5
14928816,5,5
14938672,5,5
14938784,5,5
14950208,5,5
14964768,5,5
14973504,5,5
14978656,5,5
14994896,5,5
15000160,5,5
15003744,5,5
15007440,5,5
15017632,5,5
15018416,5,5
15030176,5,5
15034656,5,5
15052016,5,5
15066576,5,5
15071392,5,5
15074752,5,5
15082592,5,5
15096368,5,5
15101968,5,5
15104096,5,5
15109136,5,5
15156624,5,5
15158640,5,5
15166480,5,5
15170064,5,5
15174320,5,5
15174768,5,5
15175888,5,5
15177344,5,5
15180816,5,5
15190336,5,5
15191792,5,5
15200864,5,5
15211616,5,5
15213968,5,5
15215984,5,5
15236144,5,5
15243648,5,5
15254960,5,5
15256080,5,5
15268624,5,5
15276464,5,5
15283296,5,5
15283744,5,5
15284304,5,5
15292928,5,5
15302672,5,5
15354528,5,5
15361920,5,5
15363376,5,5
15366288,5,5
15379280,5,5
15381408,5,5
15384768,5,5
15417136,5,5
15425312,5,5
15433488,5,5
15449504,5,5
15476608,5,5
15495760,5,5
15498000,5,5
15518048,5,5
15519168,5,5
15523872,5,5
15533952,5,5
15554112,5,5
15555008,5,5
15571584,5,5
15585248,5,5
15598240,5,5
15603504,5,5
15627024,5,5
15631840,5,5
15642816,5,5
15652784,5,5
15654464,5,5
15663200,5,5
15675072,5,5
15678544,5,5
15679104,5,5
15679216,5,5
15692432,5,5
15704528,5,5
15723792,5,5
15746752,5,5
15749664,5,5
15754256,5,5
15763440,5,5
15781584,5,5
15790544,5,5
15791552,5,5
15796256,5,5
15812272,5,5
15812384,5,5
15828512,5,5
15828624,5,5
15832880,5,5
15839264,5,5
15841056,5,5
15843296,5,5
15843968,5,5
15848448,5,5
15857968,5,5
15863568,5,5
15867600,5,5
15871072,5,5
15879696,5,5
15881040,5,5
15888320,5,5
15890224,5,5
15908928,5,5
15916432,5,5
15920800,5,5
15933904,5,5
15948800,5,5
15963136,5,5
15968064,5,5
15971872,5,5
15975680,5,5
15982400,5,5
15984080,5,5
15994496,5,5
15997856,5,5
16008720,5,5
16017792,5,5
16024400,5,5
16028656,5,5
16042880,5,5
16047584,5,5
16058224,5,5
16066848,5,5
16083200,5,5
16112320,5,5
16131808,5,5
16137296,5,5
16139984,5,5
16190160,5,5
16199008,5,5
16201584,5,5
16204160,5,5
16204272,5,5
16211776,5,5
16218048,5,5
16241568,5,5
16245600,5,5
16251984,5,5
16253888,5,5
16269344,5,5
16275392,5,5
16282000,5,5
16284576,5,5
16287264,5,5
16293424,5,5
16293760,5,5
16297904,5,5
16300144,5,5
16321760,5,5
16322544,5,5
16333968,5,5
16343264,5,5
16386496,5,5
16395568,5,5
16401728,5,5
16401840,5,5
16406096,5,5
16415280,5,5
16441600,5,5
16451456,5,5
16457168,5,5
16464896,5,5
16472176,5,5
16475088,5,5
16485616,5,5
16490208,5,5
16511936,5,5
16517872,5,5
16517984,5,5
16518992,5,5
16524256,5,5
16529184,5,5
16530864,5,5
16582832,5,5
16598512,5,5
16617216,5,5
16620464,5,5
16630880,5,5
16655296,5,5
16662240,5,5
16672544,5,5
16680608,5,5
16693824,5,5
16712752,5,5
16716000,5,5
16718576,5,5
16719808,5,5
16724736,5,5
16760688,5,5
16766176,5,5
16768864,5,5
16773232,5,5
16782640,5,5
16784992,5,5
16792608,5,5
16795856,5,5
16809072,5,5
16812544,5,5
16825088,5,5
16844352,5,5
16862720,5,5
16879744,5,5
16883888,5,5
16889376,5,5
16891728,5,5
16892064,5,5
16900800,5,5
16908864,5,5
16917152,5,5
16926336,5,5
16929360,5,5
16981216,5,5
16991968,5,5
17029600,5,5
17029936,5,5
17050432,5,5
17059728,5,5
17061296,5,5
17072272,5,5
17082800,5,5
17103296,5,5
17106880,5,5
17131632,5,5
17137232,5,5
17140480,5,5
17142496,5,5
17157280,5,5
17168928,5,5
17198048,5,5
17216528,5,5
17225600,5,5
17234784,5,5
17250464,5,5
17251024,5,5
17259312,5,5
17272976,5,5
17285408,5,5
17308144,5,5
17331440,5,5
17359104,5,5
17366720,5,5
17405472,5,5
17406816,5,5
17409840,5,5
17410736,5,5
17439072,5,5
17464944,5,5
17470880,5,5
17473456,5,5
17473904,5,5
17476704,5,5
17481856,5,5
17484880,5,5
17506384,5,5
17547600,5,5
17564288,5,5
17565632,5,5
17571792,5,5
17588928,5,5
17592624,5,5
17592848,5,5
17594528,5,5
17610208,5,5
17618048,5,5
17628800,5,5
17631936,5,5
17640000,5,5
17642240,5,5
17644256,5,5
17649408,5,5
17650192,5,5
17653776,5,5
17674832,5,5
17686368,5,5
17699472,5,5
17722432,5,5
17750992,5,5
17759616,5,5
17763648,5,5
17781904,5,5
17809008,5,5
17815392,5,5
17817968,5,5
17823904,5,5
17836672,5,5
17854480,5,5
17862320,5,5
17890544,5,5
17899616,5,5
17902416,5,5
17904656,5,5
17922352,5,5
17925264,5,5
17929632,5,5
17936128,5,5
17952480,5,5
17964352,5,5
17965136,5,5
17990448,5,5
17995936,5,5
17999856,5,5
18006128,5,5
18008480,5,5
18011728,5,5
18034464,5,5
18042304,5,5
18045664,5,5
18052832,5,5
18058208,5,5
18059776,5,5
18072432,5,5
18080608,5,5
18081056,5,5
18082960,5,5
18101776,5,5
18103120,5,5
18103344,5,5
18112976,5,5
18115552,5,5
18130448,5,5
18133920,5,5
18149824,5,5
18154752,5,5
18163264,5,5
18171664,5,5
18176144,5,5
18195856,5,5
18196192,5,5
18204592,5,5
18211088,5,5
18218704,5,5
18219600,5,5
18220832,5,5
18228000,5,5
18241104,5,5
18246928,5,5
18257008,5,5
18260592,5,5
18260928,5,5
18264512,5,5
18282096,5,5
18287696,5,5
18289936,5,5
18300240,5,5
18301696,5,5
18305840,5,5
18308864,5,5
18311104,5,5
18311552,5,5
18317040,5,5
18318944,5,5
18328016,5,5
18334960,5,5
18346160,5,5
18368784,5,5
18380432,5,5
18381440,5,5
18389728,5,5
18390960,5,5
18409328,5,5
18441584,5,5
18445616,5,5
18457040,5,5
18458944,5,5
18472832,5,5
18473728,5,5
18491984,5,5
18499712,5,5
18499936,5,5
18525024,5,5
18529840,5,5
18536448,5,5
18554032,5,5
18554256,5,5
18563776,5,5
18571504,5,5
18579344,5,5
18618432,5,5
18628288,5,5
18631312,5,5
18635568,5,5
18638256,5,5
18638592,5,5
18641952,5,5
18666704,5,5
18669168,5,5
18670624,5,5
18674544,5,5
18681936,5,5
18719456,5,5
18725728,5,5
18733568,5,5
18735472,5,5
18740176,5,5
18740400,5,5
18742976,5,5
18747456,5,5
18749472,5,5
18751488,5,5
18753616,5,5
18764256,5,5
18776800,5,5
18782512,5,5
18786544,5,5
18794048,5,5
18800208,5,5
18804912,5,5
18808832,5,5
18811744,5,5
18824064,5,5
18825408,5,5
18842992,5,5
18843216,5,5
18859344,5,5
18869984,5,5
18871776,5,5
18877376,5,5
18882528,5,5
18888688,5,5
18918368,5,5
18919264,5,5
18925088,5,5
18935504,5,5
18936848,5,5
18937744,5,5
18951408,5,5
18952416,5,5
18956000,5,5
18965296,5,5
18965520,5,5
18987808,5,5
18989264,5,5
18990048,5,5
18992624,5,5
18994304,5,5
19013232,5,5
19030368,5,5
19050864,5,5
19088832,5,5
19096336,5,5
19103952,5,5
19126576,5,5
19130160,5,5
19155584,5,5
19161184,5,5
19197472,5,5
19203408,5,5
19206096,5,5
19211920,5,5
19235104,5,5
19235216,5,5
19241152,5,5
19288192,5,5
19355168,5,5
19374992,5,5
19376784,5,5
19378352,5,5
19381376,5,5
19411504,5,5
19445328,5,5
19446448,5,5
19463696,5,5
19471760,5,5
19477584,5,5
19482624,5,5
19490800,5,5
19500544,5,5
19505472,5,5
19535488,5,5
19543328,5,5
19558336,5,5
19573232,5,5
19582304,5,5
19597760,5,5
19605264,5,5
19640208,5,5
19644240,5,5
19652528,5,5
19655104,5,5
19679856,5,5
19681200,5,5
19699232,5,5
19704048,5,5
19712112,5,5
19724208,5,5
19735408,5,5
19739888,5,5
19758816,5,5
19769008,5,5
19797568,5,5
19814256,5,5
19815824,5,5
19818400,5,5
19822768,5,5
19827024,5,5
19836656,5,5
19844384,5,5
19854576,5,5
19858384,5,5
19872384,5,5
19884928,5,5
19903184,5,5
19904528,5,5
19908224,5,5
19923792,5,5
19927712,5,5
19944400,5,5
19952352,5,5
19957056,5,5
19964336,5,5
19986512,5,5
19997488,5,5
19999168,5,5
20002864,5,5
20031424,5,5
20039936,5,5
20045088,5,5
20048784,5,5
20053824,5,5
20098064,5,5
20144544,5,5
20146336,5,5
20173552,5,5
20189680,5,5
20199200,5,5
20202000,5,5
20232016,5,5
20285664,5,5
20292048,5,5
20298656,5,5
20309520,5,5
20319264,5,5
20325760,5,5
20344352,5,5
20351632,5,5
20353872,5,5
20361824,5,5
20370784,5,5
20374592,5,5
20398224,5,5
20400240,5,5
20415360,5,5
20429584,5,5
20434288,5,5
20436528,5,5
20460720,5,5
20474048,5,5
20475392,5,5
20487376,5,5
20489056,5,5
20489504,5,5
20514256,5,5
20535872,5,5
20539232,5,5
20542816,5,5
20558944,5,5
20560624,5,5
20567568,5,5
20569696,5,5
20588176,5,5
20610576,5,5
20612480,5,5
20622224,5,5
20654144,5,5
20663552,5,5
20684160,5,5
20704432,5,5
20734560,5,5
20753264,5,5
20758864,5,5
20762784,5,5
20772080,5,5
20781152,5,5
20790672,5,5
20791008,5,5
20801872,5,5
20838048,5,5
20856192,5,5
20888336,5,5
20916000,5,5
20919584,5,5
20921040,5,5
20957216,5,5
20982416,5,5
20993840,5,5
21007616,5,5
21009296,5,5
21025648,5,5
21033488,5,5
21070336,5,5
21081200,5,5
21098224,5,5
21098896,5,5
21101360,5,5
21107408,5,5
21107520,5,5
21109872,5,5
21110544,5,5
21112784,5,5
21117824,5,5
21120624,5,5
21124656,5,5
21133504,5,5
21133616,5,5
21152992,5,5
21180656,5,5
21188160,5,5
21210896,5,5
21229488,5,5
21235312,5,5
21247520,5,5
21250096,5,5
21251664,5,5
21270368,5,5
21274400,5,5
21282576,5,5
21290304,5,5
21297584,5,5
21302288,5,5
21306768,5,5
21315056,5,5
21315280,5,5
21316288,5,5
21320432,5,5
21331968,5,5
21338576,5,5
21346416,5,5
21352352,5,5
21361872,5,5
21366800,5,5
21368368,5,5
21369376,5,5
21377104,5,5
21380240,5,5
21383712,5,5
21392672,5,5
21393232,5,5
21407456,5,5
21417424,5,5
21480144,5,5
21493808,5,5
21500752,5,5
21505568,5,5
21511168,5,5
21512288,5,5
21513296,5,5
21515984,5,5
21519232,5,5
21532672,5,5
21542976,5,5
21545776,5,5
21578928,5,5
21587328,5,5
21600880,5,5
21626752,5,5
21631456,5,5
21635376,5,5
21638848,5,5
21679952,5,5
21708736,5,5
21727776,5,5
21736512,5,5
21749280,5,5
21765968,5,5
21766976,5,5
21772464,5,5
21792400,5,5
21803824,5,5
21815024,5,5
21844368,5,5
21877744,5,5
21885136,5,5
21932624,5,5
21952784,5,5
21962528,5,5
21964992,5,5
21974288,5,5
21992432,5,5
21998816,5,5
22000608,5,5
22004752,5,5
22033424,5,5
22046976,5,5
22062208,5,5
22076208,5,5
22084048,5,5
22090768,5,5
22117872,5,5
22134448,5,5
22141504,5,5
22157632,5,5
22189328,5,5
22211952,5,5
22229648,5,5
22241856,5,5
22242864,5,5
22272096,5,5
22284192,5,5
22290800,5,5
22292144,5,5
22299984,5,5
22324176,5,5
22338288,5,5
22343664,5,5
22344448,5,5
22353632,5,5
22356880,5,5
22361920,5,5
22376480,5,5
22377040,5,5
22381968,5,5
22400784,5,5
22403472,5,5
22405040,5,5
22423632,5,5
22431136,5,5
22443344,5,5
22465744,5,5
22468992,5,5
22478400,5,5
22482096,5,5
22483216,5,5
22489488,5,5
22517936,5,5
22536080,5,5
22554896,5,5
22563296,5,5
22578416,5,5
22592192,5,5
22594320,5,5
22603840,5,5
22615488,5,5
22627248,5,5
22646288,5,5
22655248,5,5
22656032,5,5
22657264,5,5
22659168,5,5
22727936,5,5
22750000,5,5
22764336,5,5
22779568,5,5
22792336,5,5
22796704,5,5
22801968,5,5
22805440,5,5
22809248,5,5
22812496,5,5
22819216,5,5
22820448,5,5
22823136,5,5
22843184,5,5
22845536,5,5
22881152,5,5
22901760,5,5
22920128,5,5
22923712,5,5
22925056,5,5
22927296,5,5
22966608,5,5
22977360,5,5
23012080,5,5
23025184,5,5
23077152,5,5
23083760,5,5
23100448,5,5
23104704,5,5
23118032,5,5
23163504,5,5
23166528,5,5
23174144,5,5
23184224,5,5
23184560,5,5
23209536,5,5
23211664,5,5
23230480,5,5
23240336,5,5
23269232,5,5
23272368,5,5
23273488,5,5
23273600,5,5
23283008,5,5
23286144,5,5
23299472,5,5
23302944,5,5
23316160,5,5
23334976,5,5
23346624,5,5
23347072,5,5
23354016,5,5
23356256,5,5
23367792,5,5
23372496,5,5
23372720,5,5
23383696,5,5
23389296,5,5
23390080,5,5
23394112,5,5
23401392,5,5
23422336,5,5
23427936,5,5
23437904,5,5
23467360,5,5
23480912,5,5
23481136,5,5
23493456,5,5
23497600,5,5
23505776,5,5
23509920,5,5
23519328,5,5
23550464,5,5
23565808,5,5
23566928,5,5
23614528,5,5
23627632,5,5
23650144,5,5
23656640,5,5
23677696,5,5
23682624,5,5
23704016,5,5
23704464,5,5
23704800,5,5
23711184,5,5
23719472,5,5
23726976,5,5
23730336,5,5
23744000,5,5
23745008,5,5
23757440,5,5
23775024,5,5
23775472,5,5
23794960,5,5
23806832,5,5
23808400,5,5
23809184,5,5
23825312,5,5
23832592,5,5
23834496,5,5
23853760,5,5
23890496,5,5
23921968,5,5
23935520,5,5
23953776,5,5
23957136,5,5
23961392,5,5
23991296,5,5
24008880,5,5
24014480,5,5
24017840,5,5
24021088,5,5
24032400,5,5
24096688,5,5
24105872,5,5
24106432,5,5
24122336,5,5
24131856,5,5
24134992,5,5
24150000,5,5
24154144,5,5
24167696,5,5
24183040,5,5
24194800,5,5
24214624,5,5
24219440,5,5
24223248,5,5
24241840,5,5
24248000,5,5
24276336,5,5
24278912,5,5
24279360,5,5
24280256,5,5
24281712,5,5
24299744,5,5
24309712,5,5
24312624,5,5
24317664,5,5
24319008,5,5
24326400,5,5
24333680,5,5
24339728,5,5
24358320,5,5
24359888,5,5
24381840,5,5
24382848,5,5
24395840,5,5
24404128,5,5
24430112,5,5
24454528,5,5
24455536,5,5
24464272,5,5
24467632,5,5
24467856,5,5
24477264,5,5
24497088,5,5
24546704,5,5
24554992,5,5
24581648,5,5
24583552,5,5
24621632,5,5
24629024,5,5
24630704,5,5
24636416,5,5
24640336,5,5
24641008,5,5
24644144,5,5
24651984,5,5
24670352,5,5
24673712,5,5
24692304,5,5
24698800,5,5
24705296,5,5
24715488,5,5
24719184,5,5
24726352,5,5
24727584,5,5
24733856,5,5
24736208,5,5
24760624,5,5
24775408,5,5
24778768,5,5
24782576,5,5
24784032,5,5
24791648,5,5
24793216,5,5
24796800,5,5
24808336,5,5
24810800,5,5
24828272,5,5
24864672,5,5
24886736,5,5
24889424,5,5
24898720,5,5
24905664,5,5
24938480,5,5
24943744,5,5
24962560,5,5
24977120,5,5
24982384,5,5
24995712,5,5
25004224,5,5
25005456,5,5
25010496,5,5
25015984,5,5
25053056,5,5
25055296,5,5
25067280,5,5
25080272,5,5
25107824,5,5
25108832,5,5
25109728,5,5
25112864,5,5
25146464,5,5
25173232,5,5
25178272,5,5
25179280,5,5
25201456,5,5
25204480,5,5
25211648,5,5
25228560,5,5
25235392,5,5
25268096,5,5
25279856,5,5
25286576,5,5
25291280,5,5
25293072,5,5
25303712,5,5
25312224,5,5
25312336,5,5
25318048,5,5
25341904,5,5
25359152,5,5
25364192,5,5
25365312,5,5
25401936,5,5
25423440,5,5
25496464,5,5
25504080,5,5
25519648,5,5
25528832,5,5
25529840,5,5
25547872,5,5
25550896,5,5
25553360,5,5
25556272,5,5
25558848,5,5
25572064,5,5
25616304,5,5
25639936,5,5
25691456,5,5
25692464,5,5
25694144,5,5
25707136,5,5
25708928,5,5
25727968,5,5
25728640,5,5
25737264,5,5
25773440,5,5
25815440,5,5
25819584,5,5
25830336,5,5
25834032,5,5
25837840,5,5
25860128,5,5
25861808,5,5
25864272,5,5
25866624,5,5
25881744,5,5
25883872,5,5
25895184,5,5
25899440,5,5
25906384,5,5
25926096,5,5
25944352,5,5
25960592,5,5
25962048,5,5
25965408,5,5
25976160,5,5
25976496,5,5
25982880,5,5
25987360,5,5
25993520,5,5
25994528,5,5
25995088,5,5
25996656,5,5
25996992,5,5
26013680,5,5
26018720,5,5
26034960,5,5
26050640,5,5
26061616,5,5
26080768,5,5
26128256,5,5
26156816,5,5
26167904,5,5
26206096,5,5
26227376,5,5
26259856,5,5
26279904,5,5
26309024,5,5
26329296,5,5
26341728,5,5
26345200,5,5
26349456,5,5
26352592,5,5
26371184,5,5
26410048,5,5
26410496,5,5
26413632,5,5
26415312,5,5
26418000,5,5
26423600,5,5
26425168,5,5
26429984,5,5
26442864,5,5
26450032,5,5
26456864,5,5
26463136,5,5
26506032,5,5
26528320,5,5
26533696,5,5
26542432,5,5
26561472,5,5
26564832,5,5
26590368,5,5
26623856,5,5
26636512,5,5
26638528,5,5
26680864,5,5
26694192,5,5
26694528,5,5
26695760,5,5
26702480,5,5
26708304,5,5
26780544,5,5
26824896,5,5
26825008,5,5
26825232,5,5
26852112,5,5
26859392,5,5
26872048,5,5
26873840,5,5
26877648,5,5
26891200,5,5
26898256,5,5
26919312,5,5
26943392,5,5
26997936,5,5
27045312,5,5
27046432,5,5
27053600,5,5
27062112,5,5
27087760,5,5
27091568,5,5
27095152,5,5
27095936,5,5
27099856,5,5
27099968,5,5
27120128,5,5
27152048,5,5
27161344,5,5
27162464,5,5
27163136,5,5
27172544,5,5
27185760,5,5
27193264,5,5
27200096,5,5
27248592,5,5
27258112,5,5
27269536,5,5
27270992,5,5
27272448,5,5
27305264,5,5
27321952,5,5
27322400,5,5
27336848,5,5
27337856,5,5
27386912,5,5
27392960,5,5
27405504,5,5
27417488,5,5
27439552,5,5
27456800,5,5
27465648,5,5
27480320,5,5
27489168,5,5
27529040,5,5
27533296,5,5
27540352,5,5
27543936,5,5
27578768,5,5
27582128,5,5
27586384,5,5
27597136,5,5
27604640,5,5
27607328,5,5
27610800,5,5
27650896,5,5
27676096,5,5
27702864,5,5
27733552,5,5
27738592,5,5
27795600,5,5
27802208,5,5
27842416,5,5
27858768,5,5
27877248,5,5
27887552,5,5
27889008,5,5
27891360,5,5
27898976,5,5
27911968,5,5
27936720,5,5
27981968,5,5
27997312,5,5
28030912,5,5
28046592,5,5
28050736,5,5
28050960,5,5
28083552,5,5
28085008,5,5
28110768,5,5
28155232,5,5
28161280,5,5
28168112,5,5
28184464,5,5
28227696,5,5
28230720,5,5
28267232,5,5
28271040,5,5
28295680,5,5
28314832,5,5
28323680,5,5
28331632,5,5
28336000,5,5
28340704,5,5
28343280,5,5
28440944,5,5
28471632,5,5
28502992,5,5
28508256,5,5
28515760,5,5
28525840,5,5
28529984,5,5
28533904,5,5
28551600,5,5
28601104,5,5
28635040,5,5
28678160,5,5
28693056,5,5
28719152,5,5
28720832,5,5
28764288,5,5
28794640,5,5
28795872,5,5
28802480,5,5
28811776,5,5
28815136,5,5
28816032,5,5
28847168,5,5
28863072,5,5
28920976,5,5
28927472,5,5
28961856,5,5
28970928,5,5
28975520,5,5
28991088,5,5
29126944,5,5
29136352,5,5
29156400,5,5
29183056,5,5
29272544,5,5
29277360,5,5
29305360,5,5
29305696,5,5
29310288,5,5
29368192,5,5
29377040,5,5
29379168,5,5
29442560,5,5
29459472,5,5
29464736,5,5
29487136,5,5
29500016,5,5
29502256,5,5
29520624,5,5
29535072,5,5
29587824,5,5
29598464,5,5
29606640,5,5
29612016,5,5
29650880,5,5
29652112,5,5
29689744,5,5
29695344,5,5
