,index,customer_id,society_id,city_id
15835,3002082,14585312,1187088,1120224
15836,3002146,14376320,1127840,1120112
15837,3002189,14196000,1201088,1120560
15838,3002400,14461104,1184848,1120224
15839,3002401,14199024,1191344,1120224
15840,3002448,14505792,1159424,1120112
15841,3002572,14414288,1184176,1120112
15842,3002591,14507472,1187872,1120224
15843,3002659,14498176,1139712,1120112
15844,3002691,14033824,1191456,1120224
15845,3002747,10896032,1188432,1120224
15846,3002812,13987344,1188432,1120224
15847,3003192,14178416,1156736,1120112
15848,3003202,12383056,1191568,1120224
15849,3003349,14574336,1194480,1120224
15850,3003376,14608832,1188320,1120224
15851,3003630,11647776,1122240,1120112
15852,3003776,14542864,1188320,1120224
15853,3003797,13477296,1187536,1120224
15854,3004066,14602448,1192352,1120224
15855,3004569,14615440,1184624,1120112
15856,3004926,13254192,1124256,1120112
15857,3004943,14140112,1163456,1120112
15858,3005191,14627088,1144752,1120112
15859,3005431,14615216,1169840,1120112
15860,3006215,14529984,1194928,1120224
15861,3006582,12412960,1187088,1120224
15862,3008527,11690672,1140048,1120112
15863,3008777,14424928,1191568,1120224
15864,3008822,14425712,1197056,1120560
15865,3008871,14733376,1164800,1120112
15866,3008893,14686112,1197056,1120560
15867,3008911,13759984,1168832,1120112
15868,3008915,13303136,1191344,1120224
15869,3008954,14555968,1131872,1120112
15870,3008987,5465488,1184512,1120112
15871,3009057,12468624,1192464,1120224
15872,3009105,14758128,1187536,1120224
15873,3009110,14604464,1188768,1120224
15874,3009120,12405792,1139936,1120112
15875,3009183,14728336,1185408,1120224
15876,3009214,5007632,1179584,1120112
15877,3009285,13841520,1181040,1120112
15878,3009537,14472080,1187312,1120224
15879,3009559,14689248,1199744,1120672
15880,3009596,14754320,1185296,1120224
15881,3009852,11952416,1189888,1120224
15882,3009879,11137952,1194480,1120224
15883,3009950,12745712,1171296,1120112
15884,3010431,13580224,1171632,1120112
15885,3010571,14678272,1201424,1120560
15886,3010584,11952080,1140720,1120112
15887,3010816,8732640,1127840,1120112
15888,3010821,10257856,1187200,1120224
15889,3010884,14652288,1189776,1120224
15890,3011166,14638512,1166816,1120112
15891,3011170,13546960,1155168,1120112
15892,3011231,14526624,1186976,1120224
15893,3011292,12982144,1191344,1120224
15894,3011372,14416864,1196944,1120560
15895,3011375,14613424,1191344,1120224
15896,3011381,14660016,1201984,1120560
15897,3011658,3126480,1134672,1120112
15898,3011786,8622432,1135008,1120112
15899,3012068,6569472,1138032,1120112
15900,3012147,14650384,1189888,1120224
15901,3012237,14706048,1197616,1120672
15902,3012441,14718928,1173536,1120112
15903,3012605,11185664,1196944,1120560
15904,3013080,14754432,1184848,1120224
15905,3013092,13884304,1190000,1120224
15906,3013201,14736848,1188880,1120224
15907,3013519,14061600,1141952,1120112
15908,3013636,13244784,1194256,1120224
15909,3013840,14641760,1120784,1120112
15910,3013901,14526064,1202432,1120560
15911,3014008,13055504,1188320,1120224
15912,3014066,14764288,1140048,1120112
15913,3014142,14710416,1142512,1120112
15914,3014220,12661264,1188320,1120224
15915,3014780,14269808,1198064,1120672
15916,3014905,5023312,1172528,1120112
15917,3014938,12474784,1131312,1120112
15918,3015257,3664528,1126160,1120112
15919,3015736,4396336,1168832,1120112
15920,3016535,3241840,1173984,1120112
15921,3016560,7871024,1143856,1120112
15922,3016566,12708864,1191344,1120224
15923,3016638,14544992,1121008,1120112
15924,3016649,12375216,1188320,1120224
15925,3016763,14787920,1123360,1120112
15926,3016852,14639296,1124144,1120112
15927,3017029,13009136,1196944,1120560
15928,3017092,14450912,1200192,1120560
15929,3017158,14829920,1162896,1120112
15930,3017220,14615104,1189888,1120224
15931,3017293,14506688,1187648,1120224
15932,3017312,10101840,1128176,1120112
15933,3017462,14793744,1176784,1120112
15934,3017492,14837872,1188880,1120224
15935,3017571,13479872,1191456,1120224
15936,3017638,14138096,1196048,1120224
15937,3017651,14779968,1191232,1120224
15938,3017871,14768992,1163904,1120112
15939,3017999,3022096,1121008,1120112
15940,3018184,13536880,1194480,1120224
15941,3018223,14391552,1202432,1120560
15942,3018481,14755664,1192464,1120224
15943,3018726,14785120,1191344,1120224
15944,3018902,14823872,1193808,1120224
15945,3018905,12932528,1188208,1120224
15946,3020415,14782096,1200192,1120560
15947,3020544,14723968,1189216,1120224
15948,3020770,14782992,1194256,1120224
15949,3020948,14810992,1196944,1120560
15950,3021038,14111440,1201088,1120560
15951,3021549,13220480,1139824,1120112
15952,3021693,12393696,1148000,1120112
15953,3021770,14863856,1200640,1120560
15954,3022239,14794976,1200976,1120560
15955,3023552,14858368,1191120,1120224
15956,3024414,12311824,1191680,1120224
15957,3024420,12258512,1191456,1120224
15958,3025580,14547120,1187088,1120224
15959,3025895,14861056,1194480,1120224
15960,3025903,14259168,1201088,1120560
15961,3025935,11292960,1194816,1120224
15962,3026034,14846832,1184848,1120224
15963,3026040,14911456,1123248,1120112
15964,3026088,14921872,1197616,1120672
15965,3026115,12435584,1124368,1120112
15966,3026182,14933184,1201424,1120560
15967,3026251,13358128,1163008,1120112
15968,3026311,14852096,1161888,1120112
15969,3026348,14880544,1200640,1120560
15970,3026396,14950208,1124704,1120112
15971,3026464,13011712,1142624,1120112
15972,3026528,13594112,1127728,1120112
15973,3026680,14898576,1167712,1120112
15974,3026704,12198816,1140608,1120112
15975,3026797,6454784,1123696,1120112
15976,3026889,13666464,1193248,1120224
15977,3026965,14939344,1201088,1120560
15978,3027129,12312944,1135344,1120112
15979,3027162,14883232,1136800,1120112
15980,3027172,14819840,1191344,1120224
15981,3027205,14938672,1197056,1120560
15982,3027218,12977552,1200976,1120560
15983,3027292,12974752,1191344,1120224
15984,3027328,14912016,1168608,1120112
15985,3027491,14658672,1127168,1120112
15986,3027601,13399344,1188320,1120224
15987,3027861,14941808,1189888,1120224
15988,3027905,12599216,1179472,1120112
15989,3027965,14944048,1189664,1120224
15990,3028256,14920640,1163344,1120112
15991,3028843,13705328,1163680,1120112
15992,3028874,12933872,1145536,1120112
15993,3028896,13265952,1192464,1120224
15994,3029120,14805728,1160768,1120112
15995,3029248,12549824,1141952,1120112
15996,3029738,14456960,1200976,1120560
15997,3030356,14832832,1198288,1120672
15998,3031311,13664672,1184848,1120224
15999,3031543,14690032,1202432,1120560
16000,3031645,3771712,1121792,1120112
16001,3032180,12844384,1130192,1120112
16002,3033095,14892528,1191232,1120224
16003,3033416,14917952,1145760,1120112
16004,3034708,14108416,1122128,1120112
16005,3034746,14986496,1194480,1120224
16006,3034757,14894096,1197056,1120560
16007,3034848,15025472,1189888,1120224
16008,3034857,15104096,1196944,1120560
16009,3034878,15037904,1140048,1120112
16010,3034919,15063552,1160096,1120112
16011,3034953,12714800,1125152,1120112
16012,3034961,15036336,1120112,1120112
16013,3035138,14478576,1188880,1120224
16014,3035139,15118880,1187200,1120224
16015,3035140,14809536,1120112,1120112
16016,3035188,13806240,1140720,1120112
16017,3035248,14985488,1191120,1120224
16018,3035353,15054592,1120112,1120112
16019,3035371,15025360,1186864,1120224
16020,3035526,15074752,1142624,1120112
16021,3035581,15101968,1194816,1120224
16022,3035728,15066912,1201648,1120560
16023,3035777,14984816,1155616,1120112
16024,3035899,15082592,1191120,1120224
16025,3035968,10258528,1189888,1120224
16026,3036006,14248528,1123248,1120112
16027,3036063,2630320,1127952,1120112
16028,3036102,15057728,1187088,1120224
16029,3036119,15087632,1187760,1120224
16030,3036132,15034656,1189888,1120224
16031,3036617,14994336,1188320,1120224
16032,3036709,14295680,1201088,1120560
16033,3036818,15072512,1158864,1120112
16034,3036924,13564208,1139600,1120112
16035,3037149,13200320,1195824,1120224
16036,3037462,15111600,1125264,1120112
16037,3037656,12046720,1142736,1120112
16038,3038273,15003744,1200864,1120560
16039,3038419,15017632,1141392,1120112
16040,3038513,15052016,1188320,1120224
16041,3038721,13495440,1162896,1120112
16042,3038837,15005536,1194480,1120224
16043,3038868,6083616,1122912,1120112
16044,3039286,12923008,1195152,1120224
16045,3039583,14798224,1136016,1120112
16046,3039596,11022816,1185072,1120224
16047,3039605,15108240,1202432,1120560
16048,3040861,14971376,1200976,1120560
16049,3040965,14797552,1187872,1120224
16050,3041165,9641856,1194256,1120224
16051,3041287,15080576,1162000,1120112
16052,3042067,12700016,1185408,1120224
16053,3043206,14983584,1202432,1120560
16054,3043765,14789376,1142624,1120112
16055,3044581,15059184,1191344,1120224
16056,3044616,13072192,1162112,1120112
16057,3044706,14733040,1187088,1120224
16058,3045119,10977120,1139600,1120112
16059,3045189,15180816,1201088,1120560
16060,3045193,15172976,1197616,1120672
16061,3045199,15123360,1191232,1120224
16062,3045223,13114192,1188320,1120224
16063,3045365,14857472,1142848,1120112
16064,3045394,15174320,1188320,1120224
16065,3045552,14914592,1191344,1120224
16066,3045647,13786640,1192128,1120224
16067,3045683,15188208,1140608,1120112
16068,3045758,13746208,1191232,1120224
16069,3045859,12272736,1162112,1120112
16070,3045866,15156624,1127728,1120112
16071,3045938,14480704,1200304,1120560
16072,3046049,14533792,1189776,1120224
16073,3046176,14889392,1121792,1120112
16074,3046324,13442240,1122912,1120112
16075,3046378,15137136,1194816,1120224
16076,3046571,11843104,1148560,1120112
16077,3046626,13856752,1187648,1120224
16078,3046668,15191792,1132992,1120112
16079,3046805,14616896,1196944,1120560
16080,3046833,13365296,1125264,1120112
16081,3046867,7091840,1167712,1120112
16082,3046990,15215984,1188320,1120224
16083,3047289,12630128,1191344,1120224
16084,3047480,12277664,1184848,1120224
16085,3047513,15200864,1124368,1120112
16086,3047683,15167264,1190000,1120224
16087,3048629,15101184,1194592,1120224
16088,3048748,15191680,1135904,1120112
16089,3048765,15007440,1191344,1120224
16090,3048905,14781424,1194816,1120224
16091,3049036,13790560,1171296,1120112
16092,3049180,15076096,1186752,1120224
16093,3049271,11706016,1187088,1120224
16094,3049343,15121680,1188208,1120224
16095,3049429,14385056,1154272,1120112
16096,3049751,14955248,1200640,1120560
16097,3050273,14255584,1188320,1120224
16098,3050443,15066576,1120112,1120112
16099,3050543,15130976,1188320,1120224
16100,3052975,12143152,1175776,1120112
16101,3053396,14068992,1186976,1120224
16102,3053457,14867776,1191568,1120224
16103,3053469,14704144,1192464,1120224
16104,3053505,15022000,1187648,1120224
16105,3053511,14534800,1148336,1120112
16106,3053613,12673808,1127504,1120112
16107,3053685,15256080,1226288,1120560
16108,3053719,14803936,1197168,1120672
16109,3053832,15138592,1184848,1120224
16110,3053886,15229088,1192464,1120224
16111,3053939,15252384,1125824,1120112
16112,3054006,12362448,1191456,1120224
16113,3054065,6051808,1181712,1120112
16114,3054105,15000160,1194144,1120224
16115,3054489,15237600,1195936,1120224
16116,3054509,14931616,1163008,1120112
16117,3054669,15236144,1120112,1120112
16118,3054848,15210384,1184848,1120224
16119,3055217,15293824,1175328,1120112
16120,3055225,15083040,1181712,1120112
16121,3055761,15125600,1187424,1120224
16122,3056603,15260000,1187648,1120224
16123,3056636,14866320,1142176,1120112
16124,3056737,14647024,1195936,1120224
16125,3056758,14813232,1191792,1120224
16126,3057455,12737984,1168944,1120112
16127,3057855,13486368,1187312,1120224
16128,3058472,15233456,1197168,1120672
16129,3058639,13092240,1194256,1120224
16130,3059108,15187200,1191792,1120224
16131,3061511,15413664,1188208,1120224
16132,3061546,12980800,1200640,1120560
16133,3061628,15370432,1202432,1120560
16134,3061669,15384768,1124032,1120112
16135,3061701,13897072,1201088,1120560
16136,3061748,15363376,1148336,1120112
16137,3061882,15351056,1194816,1120224
16138,3061951,15358560,1191232,1120224
16139,3061965,14804048,1187536,1120224
16140,3061978,12416656,1201088,1120560
16141,3062036,15384992,1132768,1120112
16142,3062167,15380400,1202432,1120560
16143,3062182,15328096,1191680,1120224
16144,3062240,15352064,1184960,1120224
16145,3062308,14839328,1192464,1120224
16146,3062378,15344000,1125936,1120112
16147,3062549,14061936,1135792,1120112
16148,3062620,15354528,1198064,1120672
16149,3062630,15396976,1166144,1120112
16150,3062737,15425312,1135344,1120112
16151,3062955,15388688,1200640,1120560
16152,3062968,14867552,1200752,1120560
16153,3063020,14994896,1187648,1120224
16154,3063194,14460208,1121792,1120112
16155,3063201,15254960,1136016,1120112
16156,3063393,14801472,1189552,1120224
16157,3063499,15424528,1202432,1120560
16158,3063821,15392832,1202432,1120560
16159,3064910,15294496,1191456,1120224
16160,3064980,15043504,1202432,1120560
16161,3066375,15279936,1201088,1120560
16162,3066604,15055264,1194592,1120224
16163,3069148,2906176,1202432,1120560
16164,3069720,12072592,1122352,1120112
16165,3069756,14249200,1201312,1120560
16166,3069789,15177680,1192128,1120224
16167,3069814,15498000,1193808,1120224
16168,3069816,12836432,1156624,1120112
16169,3069870,15302672,1200976,1120560
16170,3069871,15518048,1141616,1120112
16171,3069879,15478512,1172528,1120112
16172,3069971,15495760,1191232,1120224
16173,3069997,14580608,1194928,1120224
16174,3070084,13169744,1194816,1120224
16175,3070146,14225456,1188320,1120224
16176,3070183,2132704,1122352,1120112
16177,3070306,15402688,1197056,1120560
16178,3070319,12557552,1192016,1120224
16179,3070333,11741744,1187648,1120224
16180,3070356,15439984,1153936,1120112
16181,3070407,13006000,1191344,1120224
16182,3070410,12729360,1194816,1120224
16183,3070436,14402416,1194816,1120224
16184,3070442,1983072,1138032,1120112
16185,3070578,11993296,1189104,1120224
16186,3070595,15123696,1202432,1120560
16187,3070728,12414304,1185296,1120224
16188,3070812,14592032,1199856,1120672
16189,3071130,12745600,1191456,1120224
16190,3071260,15225616,1172528,1120112
16191,3071275,5239248,1135680,1120112
16192,3071285,14209328,1194816,1120224
16193,3071567,12241152,1187760,1120224
16194,3071572,12093200,1123808,1120112
16195,3071641,15284304,1191456,1120224
16196,3071850,12319104,1194816,1120224
16197,3071886,15511888,1184848,1120224
16198,3071923,15526448,1196944,1120560
16199,3071936,13685392,1188320,1120224
16200,3072021,15503488,1196944,1120560
16201,3072288,14117600,1195040,1120224
16202,3072395,14451360,1198736,1120672
16203,3072509,14428176,1197056,1120560
16204,3072657,15431136,1161888,1120112
16205,3073146,15523872,1201088,1120560
16206,3073182,12257280,1189216,1120224
16207,3074834,13936720,1194816,1120224
16208,3075389,15524880,1122576,1120112
16209,3076129,13579664,1184848,1120224
16210,3076306,15442784,1194256,1120224
16211,3077439,14357392,1202096,1120560
16212,3077515,15603504,1202432,1120560
16213,3077597,15564640,1189888,1120224
16214,3077705,15571584,1194256,1120224
16215,3078147,12201952,1194480,1120224
16216,3078240,12163872,1191456,1120224
16217,3078286,15653344,1172528,1120112
16218,3078305,7418880,1172528,1120112
16219,3078317,15211728,1184848,1120224
16220,3078330,15342320,1202432,1120560
16221,3078422,12470976,1192016,1120224
16222,3078575,15657936,1200976,1120560
16223,3078953,13020112,1189664,1120224
16224,3079051,12490016,1189888,1120224
16225,3079293,15627024,1198960,1120672
16226,3079611,7333312,1160768,1120112
16227,3079672,15417136,1188880,1120224
16228,3079879,15503264,1188768,1120224
16229,3080050,3994480,1122240,1120112
16230,3080610,14065968,1187424,1120224
16231,3080678,14001344,1201088,1120560
16232,3080764,15652784,1199968,1120672
16233,3080795,12203072,1189664,1120224
16234,3081399,15589728,1184848,1120224
16235,3081603,5496176,1146432,1120112
16236,3081820,6857536,1172528,1120112
16237,3082826,9946048,1201088,1120560
16238,3082830,13762448,1194928,1120224
16239,3083634,14658896,1120784,1120112
16240,3083751,15555008,1194592,1120224
16241,3084175,15646960,1196944,1120560
16242,3084267,14142912,1191456,1120224
16243,3084296,15732864,1130864,1120112
16244,3084330,15760192,1139040,1120112
16245,3084447,12425504,1138032,1120112
16246,3084550,15123024,1187200,1120224
16247,3084556,13989808,1184960,1120224
16248,3084560,12461568,1192128,1120224
16249,3084618,15763440,1194816,1120224
16250,3084619,12571552,1195824,1120224
16251,3084769,15704528,1191456,1120224
16252,3084771,14192304,1194480,1120224
16253,3084820,15616384,1198288,1120672
16254,3084989,15669472,1198064,1120672
16255,3085122,15339296,1193808,1120224
16256,3085213,14423472,1189552,1120224
16257,3085266,15704416,1184176,1120112
16258,3085300,12180224,1196944,1120560
16259,3085327,15693328,1168496,1120112
16260,3085417,14309008,1197168,1120672
16261,3085576,15734768,1202432,1120560
16262,3085630,13030752,1192464,1120224
16263,3085669,15746752,1184848,1120224
16264,3085690,15165248,1184848,1120224
16265,3085693,1693440,1169280,1120112
16266,3085774,12188064,1188208,1120224
16267,3085804,15791552,1145312,1120112
16268,3085990,13643504,1192464,1120224
16269,3086136,15697584,1183952,1120112
16270,3086138,14925344,1194928,1120224
16271,3086418,12458432,1191120,1120224
16272,3086518,12731936,1184848,1120224
16273,3086605,15741824,1120224,1120112
16274,3087052,14928816,1202432,1120560
16275,3087099,15011584,1198176,1120672
16276,3087197,12468176,1188880,1120224
16277,3087282,15754368,1192464,1120224
16278,3087550,15785392,1164128,1120112
16279,3087610,14173936,1191344,1120224
16280,3088104,13100752,1194256,1120224
16281,3088630,15565760,1197168,1120672
16282,3088763,13215328,1191008,1120224
16283,3088906,13212416,1194816,1120224
16284,3089105,15663200,1201088,1120560
16285,3090266,15681456,1231888,1120224
16286,3090434,15636544,1199968,1120672
16287,3092047,15774416,1191344,1120224
16288,3092472,12303984,1184848,1120224
16289,3092480,15746976,1140272,1120112
16290,3092615,15415904,1200640,1120560
16291,3092627,13389264,1191456,1120224
16292,3092633,15903104,1125488,1120112
16293,3092636,13273120,1123472,1120112
16294,3092640,14543088,1189888,1120224
16295,3092654,13299888,1196160,1120224
16296,3092684,15956304,1187648,1120224
16297,3092726,14367584,1202432,1120560
16298,3092803,15848448,1195264,1120224
16299,3092920,15667008,1201088,1120560
16300,3093004,15691088,1162336,1120112
16301,3093005,11307408,1202432,1120560
16302,3093045,13197184,1184848,1120224
16303,3093066,10348352,1126272,1120112
16304,3093074,13095712,1184848,1120224
16305,3093102,5269040,1148000,1120112
16306,3093123,15757392,1199744,1120672
16307,3093132,15827392,1194704,1120224
16308,3093201,15843968,1121568,1120112
16309,3093232,13513024,1161888,1120112
16310,3093336,14595952,1154720,1120112
16311,3093365,15294608,1185072,1120224
16312,3093381,15812272,1186976,1120224
16313,3093448,15881040,1199744,1120672
16314,3093497,15802864,1194256,1120224
16315,3093539,14372512,1194144,1120224
16316,3093638,15848784,1194144,1120224
16317,3093721,13994960,1191344,1120224
16318,3093753,15867600,1194144,1120224
16319,3093800,15825824,1184848,1120224
16320,3093804,15808688,1157520,1120112
16321,3093811,15948800,1130640,1120112
16322,3093827,15963136,1134784,1120112
16323,3093844,15843296,1194144,1120224
16324,3093862,14603232,1191120,1120224
16325,3093915,15841056,1198176,1120672
16326,3094000,15879696,1198064,1120672
16327,3094238,15481424,1184848,1120224
16328,3094350,15896160,1231888,1120224
16329,3094365,15839264,1135568,1120112
16330,3094548,5615120,1120224,1120112
16331,3094679,14796656,1201088,1120560
16332,3094737,15140160,1226288,1120560
16333,3094807,15928976,1185408,1120224
16334,3094917,15815184,1191792,1120224
16335,3094971,14252448,1194256,1120224
16336,3095163,14404768,1184960,1120224
16337,3095314,15888320,1178240,1120112
16338,3095658,3828496,1132320,1120112
16339,3095675,15961120,1194256,1120224
16340,3096130,12699680,1191568,1120224
16341,3096157,15932336,1192464,1120224
16342,3096180,15820224,1184848,1120224
16343,3096191,12939136,1188320,1120224
16344,3096745,12867232,1194816,1120224
16345,3096812,15821456,1197616,1120672
16346,3097014,15863568,1188320,1120224
16347,3097212,15654464,1192464,1120224
16348,3097355,12906656,1189888,1120224
16349,3097439,15838592,1191344,1120224
16350,3099124,12397504,1191456,1120224
16351,3099247,15812384,1187760,1120224
16352,3099323,15933904,1135680,1120112
16353,3100646,15723792,1123136,1120112
16354,3100729,13048224,1192464,1120224
16355,3100968,14846160,1188320,1120224
16356,3101334,15890224,1197168,1120672
16357,3101575,14412048,1197504,1120672
16358,3102002,15683360,1197168,1120672
16359,3102033,15990352,1191680,1120224
16360,3102066,15968064,1191456,1120224
16361,3102154,15351840,1202432,1120560
16362,3102190,15794912,1167040,1120112
16363,3102236,15725024,1191456,1120224
16364,3102318,16067968,1160880,1120112
16365,3102342,16024400,1193024,1120224
16366,3102405,16066848,1199968,1120672
16367,3102497,14891968,1171632,1120112
16368,3102522,15811376,1194592,1120224
16369,3102627,15999312,1197616,1120672
16370,3102641,13656944,1194256,1120224
16371,3102644,13963488,1191456,1120224
16372,3102734,12528992,1187088,1120224
16373,3102758,10759280,1162112,1120112
16374,3102830,16100784,1148336,1120112
16375,3102917,15921808,1191792,1120224
16376,3102941,7941584,1184288,1120112
16377,3102978,12061504,1195824,1120224
16378,3103055,16028656,1193024,1120224
16379,3103061,15980160,1200192,1120560
16380,3103163,16043776,1189664,1120224
16381,3103173,13207488,1191792,1120224
16382,3103218,2434992,1169952,1120112
16383,3103366,16036720,1184624,1120112
16384,3103522,15731744,1191120,1120224
16385,3103550,13164592,1181040,1120112
16386,3103631,14424256,1197168,1120672
16387,3103636,15978144,1188320,1120224
16388,3103914,15984080,1201088,1120560
16389,3104036,12649280,1188208,1120224
16390,3104145,9410912,1226288,1120560
16391,3104190,15973776,1122352,1120112
16392,3104594,13686512,1193024,1120224
16393,3104652,13535536,1191456,1120224
16394,3104946,3437952,1125936,1120112
16395,3105130,16092608,1184848,1120224
16396,3105740,12937008,1196160,1120224
16397,3105925,15679216,1189216,1120224
16398,3106020,12115040,1196160,1120224
16399,3106081,2513728,1127728,1120112
16400,3106283,15708672,1191456,1120224
16401,3106290,15942192,1191680,1120224
16402,3106734,16083984,1188656,1120224
16403,3107602,15927632,1191232,1120224
16404,3108403,10656464,1200752,1120560
16405,3108549,13681808,1191456,1120224
16406,3108826,13284768,1194256,1120224
16407,3109522,15534848,1191568,1120224
16408,3110482,13362608,1186640,1120224
16409,3111399,16130464,1184848,1120224
16410,3111477,13205472,1180816,1120112
16411,3111504,14531216,1188656,1120224
16412,3111580,12031488,1192464,1120224
16413,3111677,12812800,1188320,1120224
16414,3111679,13483904,1191232,1120224
16415,3111697,16161600,1184848,1120224
16416,3111801,16157232,1142736,1120112
16417,3111867,12866000,1185632,1120224
16418,3111882,16183104,1188432,1120224
16419,3111885,13913312,1200192,1120560
16420,3111959,13344352,1194816,1120224
16421,3112044,12390448,1184848,1120224
16422,3112045,15839376,1197616,1120672
16423,3112060,16143792,1187312,1120224
16424,3112062,16042880,1188320,1120224
16425,3112140,12735408,1194928,1120224
16426,3112158,14110544,1197168,1120672
16427,3112223,15854832,1194144,1120224
16428,3112319,15174768,1194256,1120224
16429,3112395,13694576,1184848,1120224
16430,3112405,13324752,1189440,1120224
16431,3112421,14340144,1192464,1120224
16432,3112451,8815632,1124032,1120112
16433,3112517,16131808,1187648,1120224
16434,3112851,16054192,1178240,1120112
16435,3112908,16030336,1172528,1120112
16436,3112937,16087792,1191680,1120224
16437,3112990,16183440,1172528,1120112
16438,3113022,14319872,1186976,1120224
16439,3113035,16218048,1174096,1120112
16440,3113252,16179296,1196944,1120560
16441,3113440,16217376,1185296,1120224
16442,3113455,12691056,1191120,1120224
16443,3113651,10811136,1200528,1120560
16444,3113776,16091600,1187536,1120224
16445,3113870,12974976,1191344,1120224
16446,3114538,16112320,1193248,1120224
16447,3114645,16139984,1184848,1120224
16448,3114815,12654880,1200976,1120560
16449,3114893,13536320,1185072,1120224
16450,3115497,15824480,1142736,1120112
16451,3115542,14252336,1201088,1120560
16452,3115611,16197216,1199072,1120672
16453,3115629,14029120,1189440,1120224
16454,3115804,14281456,1200192,1120560
16455,3116184,10980144,1188320,1120224
16456,3116199,16204272,1186864,1120224
16457,3116973,16204160,1169728,1120112
16458,3117705,13847568,1189440,1120224
16459,3118352,16231936,1187200,1120224
16460,3120541,16349760,1198176,1120672
16461,3120601,16334976,1121792,1120112
16462,3120657,3471552,1161888,1120112
16463,3120692,12265008,1125712,1120112
16464,3120704,16267664,1187536,1120224
16465,3120789,9794512,1196944,1120560
16466,3120856,13288128,1187648,1120224
16467,3120909,15696464,1183952,1120112
16468,3120944,16275392,1221248,1120224
16469,3120996,16298576,1180928,1120112
16470,3121023,14130368,1187536,1120224
16471,3121096,8505168,1178240,1120112
16472,3121147,16273824,1184848,1120224
16473,3121164,1872864,1123248,1120112
16474,3121222,16245936,1221248,1120224
16475,3121229,16339008,1186864,1120224
16476,3121243,16368016,1148336,1120112
16477,3121303,16284576,1200192,1120560
16478,3121396,16265984,1191792,1120224
16479,3121405,12231184,1185520,1120224
16480,3121408,6585712,1163232,1120112
16481,3121573,16363312,1198176,1120672
16482,3121589,14477120,1144640,1120112
16483,3121607,12061392,1125824,1120112
16484,3121668,16342704,1197616,1120672
16485,3121678,16031456,1191344,1120224
16486,3121730,16279088,1191792,1120224
16487,3121738,12100592,1195824,1120224
16488,3121907,15018416,1144864,1120112
16489,3122094,15733200,1196944,1120560
16490,3122102,15678544,1191456,1120224
16491,3122185,16202480,1221248,1120224
16492,3122274,13767600,1221248,1120224
16493,3122346,16362192,1160544,1120112
16494,3122632,15881152,1184848,1120224
16495,3122711,16338560,1200752,1120560
16496,3123099,16221296,1125040,1120112
16497,3123245,16361072,1184624,1120112
16498,3123423,16283568,1197616,1120672
16499,3123906,16328256,1221136,1120224
16500,3123908,12628896,1192688,1120224
16501,3124077,16211776,1187088,1120224
16502,3124352,16270352,1172528,1120112
16503,3125232,16340576,1145984,1120112
16504,3125896,16093504,1191344,1120224
16505,3125936,15190336,1141840,1120112
16506,3126406,16199008,1142624,1120112
16507,3126498,16322544,1142176,1120112
16508,3126558,16245600,1178912,1120112
16509,3127425,16375632,1189440,1120224
16510,3127433,16321760,1185744,1120224
16511,3127781,14331408,1184848,1120224
16512,3129323,16354800,1193024,1120224
16513,3129342,16424912,1192464,1120224
16514,3129350,16456720,1184848,1120224
16515,3129354,13739040,1191344,1120224
16516,3129423,13273680,1191792,1120224
16517,3129440,13041952,1191344,1120224
16518,3129615,16496928,1198624,1120672
16519,3129671,15574160,1191456,1120224
16520,3129755,16253888,1200752,1120560
16521,3129854,16433984,1191008,1120224
16522,3130290,12830496,1184960,1120224
16523,3130295,13080928,1186864,1120224
16524,3130325,16468704,1142736,1120112
16525,3130470,10017392,1196944,1120560
16526,3130504,16287264,1176560,1120112
16527,3130545,13367424,1191344,1120224
16528,3130561,13223392,1189440,1120224
16529,3130927,16386496,1197728,1120672
16530,3131086,16378544,1134000,1120112
16531,3131109,13848576,1189776,1120224
16532,3131197,14780416,1194256,1120224
16533,3131398,16401840,1191008,1120224
16534,3131557,12724208,1194144,1120224
16535,3131912,16482368,1160992,1120112
16536,3132051,16241568,1221136,1120224
16537,3132850,16453248,1189216,1120224
16538,3133083,16485616,1191792,1120224
16539,3133192,3296944,1174208,1120112
16540,3133788,16441600,1126496,1120112
16541,3137133,14659232,1197728,1120672
16542,3137306,16517536,1153040,1120112
16543,3137397,16083200,1124368,1120112
16544,3137619,16426592,1191456,1120224
16545,3137632,16401728,1193360,1120224
16546,3137635,16595712,1187088,1120224
16547,3137638,14972944,1138032,1120112
16548,3137762,16604112,1123248,1120112
16549,3137908,15476608,1200976,1120560
16550,3138213,16137296,1193808,1120224
16551,3138487,16529184,1194480,1120224
16552,3138541,16604448,1194816,1120224
16553,3138549,16517984,1189664,1120224
16554,3138799,16308208,1191456,1120224
16555,3139315,14432208,1196944,1120560
16556,3139740,16576672,1194256,1120224
16557,3140296,16204608,1191456,1120224
16558,3140355,16598512,1221248,1120224
16559,3141079,16317728,1191456,1120224
16560,3141528,16545760,1164352,1120112
16561,3141587,16524256,1145760,1120112
16562,3142344,8824480,1162000,1120112
16563,3143737,16607360,1124144,1120112
16564,3143779,16577344,1191456,1120224
16565,3144056,16400048,1197616,1120672
16566,3144338,16709168,1184848,1120224
16567,3144400,16597728,1145760,1120112
16568,3144404,16615200,1226288,1120560
16569,3144551,16630880,1194592,1120224
16570,3144608,15585248,1200976,1120560
