,customer_id,Recency_flag,Freq_flag,monetary_flag
12885,12782112,4,2,3
12886,12782448,5,3,3
12887,12783456,5,2,2
12888,12783568,5,1,2
12889,12784464,5,2,2
12890,12785360,4,1,3
12891,12785584,5,1,2
12892,12786480,5,1,5
12893,12788160,5,3,3
12894,12791072,5,2,4
12895,12793760,5,2,1
12896,12794096,5,2,5
12897,12794208,4,1,5
12898,12794320,5,2,3
12899,12796896,5,3,3
12900,12797904,4,2,5
12901,12798016,4,1,2
12902,12798464,4,1,2
12903,12799696,3,2,1
12904,12801264,4,2,4
12905,12803056,4,2,4
12906,12804064,4,1,3
12907,12807088,4,2,3
12908,12807200,5,2,1
12909,12808880,4,2,4
12910,12809104,5,2,1
12911,12809888,4,2,2
12912,12810112,3,2,1
12913,12810224,5,2,3
12914,12812800,5,2,5
12915,12814704,5,2,5
12916,12816832,4,1,1
12917,12821088,5,2,1
12918,12822320,4,1,5
12919,12824000,4,1,1
12920,12825008,4,1,2
12921,12825568,4,1,2
12922,12827472,5,3,5
12923,12827808,5,2,5
12924,12828032,4,1,2
12925,12828704,4,2,4
12926,12828928,5,2,3
12927,12829152,4,1,1
12928,12829264,5,2,2
12929,12829712,5,3,5
12930,12829936,5,2,1
12931,12830160,4,1,4
12932,12830496,5,2,2
12933,12830608,5,1,2
12934,12830832,5,2,2
12935,12831952,3,1,2
12936,12832960,5,2,4
12937,12834976,5,3,4
12938,12835088,5,1,1
12939,12836432,4,2,3
12940,12836768,5,3,4
12941,12836880,4,2,3
12942,12838224,3,2,2
12943,12843040,3,2,4
12944,12844384,5,2,4
12945,12844832,4,2,3
12946,12846400,5,2,3
12947,12846848,5,2,3
12948,12847184,4,2,3
12949,12847968,4,2,5
12950,12848976,4,2,1
12951,12849312,4,2,4
12952,12850880,5,2,5
12953,12851216,5,3,3
12954,12854576,4,2,1
12955,12855920,4,1,1
12956,12858272,4,2,4
12957,12858832,4,1,2
12958,12859280,5,3,4
12959,12862192,5,2,4
12960,12862304,5,3,3
12961,12862416,5,2,4
12962,12863648,4,1,1
12963,12865328,4,2,1
12964,12865440,5,1,1
12965,12866000,5,2,4
12966,12867008,4,1,3
12967,12867232,5,2,4
12968,12867904,4,1,1
12969,12870816,5,2,5
12970,12870928,5,2,2
12971,12871264,5,1,1
12972,12871600,5,2,3
12973,12874512,5,1,1
12974,12878656,1,1,2
12975,12881120,4,1,3
12976,12881232,5,2,4
12977,12881344,5,1,1
12978,12881568,4,2,1
12979,12882016,5,2,4
12980,12885712,4,1,4
12981,12885936,4,1,1
12982,12886048,4,1,2
12983,12888288,5,2,3
12984,12888512,4,1,3
12985,12888624,5,1,1
12986,12890752,5,3,5
12987,12892656,4,1,2
12988,12893440,4,2,4
12989,12895008,5,2,1
12990,12896800,5,3,2
12991,12897248,5,1,1
12992,12897920,5,2,2
12993,12899376,4,2,4
12994,12900384,4,2,1
12995,12902736,5,2,3
12996,12903072,3,2,3
12997,12903520,5,2,3
12998,12905984,5,2,2
12999,12906544,5,1,2
13000,12906656,5,3,4
13001,12906768,4,1,5
13002,12908336,4,2,3
13003,12910576,5,3,2
13004,12910688,4,2,4
13005,12912816,5,1,2
13006,12913488,5,2,4
13007,12914272,5,3,5
13008,12915616,4,2,4
13009,12916512,5,3,1
13010,12916960,4,1,4
13011,12917744,5,3,3
13012,12917856,5,2,4
13013,12919984,5,2,1
13014,12922224,4,2,1
13015,12923008,5,3,5
13016,12923120,4,1,2
13017,12923456,5,1,4
13018,12924464,5,1,1
13019,12924800,5,2,2
13020,12925248,5,2,3
13021,12926704,5,2,3
13022,12927152,4,2,4
13023,12927824,3,1,1
13024,12927936,5,1,1
13025,12928720,5,3,3
13026,12929616,5,3,5
13027,12930400,5,2,2
13028,12931520,4,1,1
13029,12932528,4,2,4
13030,12933760,5,3,5
13031,12933872,5,3,5
13032,12933984,4,2,4
13033,12935888,5,1,3
13034,12936672,3,2,4
13035,12937008,4,1,4
13036,12937120,4,2,3
13037,12938240,5,1,4
13038,12938352,5,1,1
13039,12939136,5,2,3
13040,12939248,5,2,4
13041,12939696,5,2,3
13042,12939920,5,1,1
13043,12940592,4,1,2
13044,12940928,5,1,4
13045,12941152,5,2,2
13046,12942720,5,2,5
13047,12944064,5,1,4
13048,12944512,5,1,3
13049,12944848,5,3,1
13050,12948432,4,2,1
13051,12950336,3,1,5
13052,12952016,5,1,5
13053,12953472,5,2,3
13054,12953920,5,3,4
13055,12954144,5,2,1
13056,12954480,5,2,4
13057,12954928,5,1,2
13058,12956272,3,2,2
13059,12957728,5,2,3
13060,12958288,5,2,1
13061,12960640,4,3,4
13062,12960864,4,3,4
13063,12960976,4,2,3
13064,12961088,5,2,3
13065,12961984,5,1,3
13066,12963776,5,3,4
13067,12965680,5,3,5
13068,12965904,5,2,5
13069,12967696,4,2,5
13070,12968592,5,3,1
13071,12969040,5,2,2
13072,12973184,5,2,2
13073,12974304,5,2,2
13074,12974752,4,2,2
13075,12974976,4,2,4
13076,12975984,4,1,1
13077,12977552,5,3,5
13078,12980800,4,2,3
13079,12981696,5,2,5
13080,12982144,4,3,4
13081,12982592,5,1,3
13082,12984048,4,2,4
13083,12984272,2,2,1
13084,12984496,5,3,3
13085,12985280,5,1,3
13086,12985504,5,2,2
13087,12986288,5,2,5
13088,12988192,4,2,1
13089,12988752,4,1,4
13090,12989200,3,1,2
13091,12990432,5,3,4
13092,12990656,5,3,3
13093,12991888,5,3,5
13094,12992784,5,1,2
13095,12993456,4,2,3
13096,12996032,4,1,2
13097,12996592,5,3,1
13098,12997264,4,2,4
13099,12998160,4,3,5
13100,12998384,4,1,4
13101,13000400,4,1,2
13102,13001520,4,1,5
13103,13003424,4,1,2
13104,13004544,5,2,1
13105,13005104,4,1,1
13106,13006000,5,2,5
13107,13008576,5,3,2
13108,13009136,4,1,4
13109,13010144,4,1,2
13110,13010928,4,1,2
13111,13011600,5,3,3
13112,13011712,5,3,3
13113,13012608,5,2,1
13114,13012720,4,1,1
13115,13013280,4,1,2
13116,13013504,5,2,5
13117,13014960,4,2,4
13118,13020112,5,2,3
13119,13024144,5,1,1
13120,13027616,5,2,3
13121,13028400,4,2,5
13122,13029520,5,3,3
13123,13029632,3,1,5
13124,13029968,4,1,1
13125,13030080,5,3,5
13126,13030752,4,2,5
13127,13033216,5,1,2
13128,13034112,5,3,1
13129,13034224,4,2,2
13130,13034560,5,2,5
13131,13034896,4,1,2
13132,13036016,5,2,1
13133,13036128,5,2,1
13134,13036800,5,2,2
13135,13037360,5,1,2
13136,13038480,4,2,5
13137,13038704,4,3,5
13138,13039376,4,1,2
13139,13039600,5,2,1
13140,13039936,5,1,3
13141,13041616,5,1,2
13142,13041952,4,2,4
13143,13042400,4,1,1
13144,13043520,4,2,3
13145,13044416,5,3,5
13146,13044752,5,1,3
13147,13045312,5,2,5
13148,13047440,1,1,1
13149,13047888,5,1,2
13150,13048224,5,1,3
13151,13049120,4,2,4
13152,13050352,4,1,4
13153,13051136,5,3,4
13154,13052256,4,2,2
13155,13054048,5,2,1
13156,13055168,5,1,5
13157,13055504,5,3,4
13158,13057408,4,1,4
13159,13058192,4,1,2
13160,13059872,4,1,5
13161,13061440,4,1,3
13162,13061776,5,2,1
13163,13062224,5,3,5
13164,13062336,3,1,1
13165,13064688,4,2,2
13166,13065808,5,3,4
13167,13065920,5,3,5
13168,13067376,5,3,4
13169,13068384,5,2,2
13170,13069056,2,1,3
13171,13069840,5,2,4
13172,13070176,4,1,2
13173,13070624,5,3,4
13174,13072080,5,2,5
13175,13072192,5,3,4
13176,13072304,4,1,4
13177,13073648,5,2,5
13178,13075328,5,3,3
13179,13076000,4,1,1
13180,13076560,4,3,5
13181,13076784,4,2,3
13182,13076896,4,2,1
13183,13077120,5,1,2
13184,13077232,4,1,1
13185,13077568,5,2,5
13186,13079360,5,1,3
13187,13080928,5,2,5
13188,13081376,5,3,4
13189,13082832,4,1,3
13190,13083840,5,2,4
13191,13084176,5,3,5
13192,13084288,3,1,3
13193,13085072,4,1,4
13194,13085632,5,2,4
13195,13085744,4,1,3
13196,13086304,5,1,2
13197,13087648,4,2,1
13198,13088768,5,1,3
13199,13089328,4,1,3
13200,13090112,4,2,1
13201,13090560,3,1,1
13202,13090896,5,2,1
13203,13091008,5,3,4
13204,13091568,5,1,4
13205,13091904,4,1,4
13206,13092128,5,2,3
13207,13092240,5,3,5
13208,13092688,5,1,2
13209,13093248,4,2,3
13210,13093808,5,1,2
13211,13094144,5,1,1
13212,13095712,5,3,5
13213,13096160,5,3,5
13214,13096720,5,2,2
13215,13096944,5,2,3
13216,13097280,5,2,1
13217,13098512,4,2,3
13218,13099856,5,2,3
13219,13100304,4,2,2
13220,13100752,5,3,5
13221,13101984,4,2,1
13222,13104784,5,2,5
13223,13105680,5,1,2
13224,13105904,5,2,1
13225,13106240,4,2,1
13226,13106352,5,2,2
13227,13106800,5,3,5
13228,13108368,5,2,4
13229,13108816,4,2,4
13230,13110048,5,3,4
13231,13111728,5,2,4
13232,13112736,5,2,1
13233,13113744,4,2,5
13234,13114192,5,2,4
13235,13115536,5,2,1
13236,13116208,5,2,4
13237,13118000,3,1,1
13238,13118336,5,2,5
13239,13118448,4,1,5
13240,13120128,3,1,1
13241,13120240,5,3,5
13242,13122704,4,2,3
13243,13123264,4,2,1
13244,13123600,5,1,3
13245,13125728,5,2,1
13246,13126512,4,1,5
13247,13128080,4,1,2
13248,13128864,3,2,2
13249,13129088,4,1,1
13250,13129648,4,1,2
13251,13130656,4,3,4
13252,13130992,5,2,2
13253,13131328,5,2,2
13254,13132336,5,3,4
13255,13132448,5,2,1
13256,13134016,5,2,4
13257,13134912,5,3,4
13258,13135584,5,2,4
13259,13136592,5,3,5
13260,13136704,4,2,4
13261,13137152,4,2,4
13262,13137376,4,3,1
13263,13137936,5,1,2
13264,13138832,4,2,2
13265,13140400,5,2,2
13266,13141632,5,2,5
13267,13142528,4,1,3
13268,13142752,4,1,3
13269,13144208,4,1,1
13270,13144656,3,2,3
13271,13145440,5,2,3
13272,13145888,4,1,2
13273,13147120,5,1,3
13274,13147232,4,2,3
13275,13147792,3,2,5
13276,13150368,4,2,5
13277,13151936,5,3,5
13278,13152272,3,1,1
13279,13154064,5,3,3
13280,13154512,4,2,2
13281,13156192,5,3,3
13282,13156416,4,1,3
13283,13158768,4,2,5
13284,13159552,4,2,1
13285,13160112,5,2,3
13286,13161008,5,1,4
13287,13161344,4,1,1
13288,13161904,5,2,2
13289,13163136,5,2,4
13290,13164592,5,2,2
13291,13165264,5,2,4
13292,13166048,5,1,2
13293,13167728,5,2,5
13294,13168960,4,2,2
13295,13169184,5,2,3
13296,13169744,4,2,3
13297,13171424,3,1,1
13298,13171984,4,2,3
13299,13172768,5,1,1
13300,13174112,4,2,2
13301,13174896,4,1,1
13302,13176240,5,3,1
13303,13178592,5,1,2
13304,13179712,5,2,3
13305,13180160,4,1,1
13306,13181280,4,1,1
13307,13181616,5,1,2
13308,13183408,4,2,5
13309,13188224,5,2,1
13310,13188336,5,1,1
13311,13189008,4,1,2
13312,13189120,5,2,4
13313,13189680,5,1,2
13314,13191808,5,2,3
13315,13191920,4,1,3
13316,13194160,4,2,3
13317,13196512,5,2,3
13318,13196624,4,1,4
13319,13197072,5,3,1
13320,13197184,5,2,3
13321,13197968,5,2,5
13322,13198192,5,1,1
13323,13198528,5,2,1
13324,13199088,5,2,4
13325,13199200,5,3,3
13326,13200320,5,2,2
13327,13200544,5,2,1
13328,13203792,5,3,3
13329,13205472,5,2,4
13330,13207488,4,1,3
13331,13210176,5,2,4
13332,13210848,5,1,2
13333,13211968,5,1,4
13334,13212416,5,3,5
13335,13212640,5,2,2
13336,13212752,4,1,3
13337,13212976,4,1,2
13338,13215328,5,2,4
13339,13215552,5,3,2
13340,13216224,5,1,3
13341,13217120,4,1,4
13342,13217344,5,2,5
13343,13217680,5,3,5
13344,13218128,5,3,4
13345,13218576,5,3,5
13346,13220480,5,2,5
13347,13222272,4,1,1
13348,13222832,4,1,3
13349,13223280,4,1,4
13350,13223392,5,2,5
13351,13224064,5,2,5
13352,13224400,4,1,3
13353,13225520,4,2,2
13354,13226192,5,2,4
13355,13226304,5,2,5
13356,13226864,5,1,1
13357,13230224,5,2,3
13358,13230784,4,2,2
13359,13231120,5,2,3
13360,13232240,5,2,2
13361,13232464,5,1,2
13362,13232688,5,2,5
13363,13233472,4,2,2
13364,13233584,5,2,4
13365,13234256,5,2,3
13366,13235824,5,3,4
13367,13238736,3,1,4
13368,13239184,4,1,2
13369,13239408,5,3,5
13370,13242880,5,1,1
13371,13244672,5,2,5
13372,13244784,5,3,5
13373,13247584,4,2,2
13374,13248032,4,1,2
13375,13249040,5,2,3
13376,13249152,4,1,4
13377,13249488,4,1,2
13378,13249936,4,2,3
13379,13250944,5,1,4
13380,13251056,5,2,3
13381,13252512,4,1,1
13382,13253744,4,2,2
13383,13254192,5,3,4
13384,13258672,4,2,4
13385,13261472,5,2,1
13386,13261808,5,2,5
13387,13265952,5,2,3
13388,13268080,5,3,3
13389,13268304,5,1,2
13390,13269648,5,2,5
13391,13270992,2,2,1
13392,13273120,5,1,5
13393,13273680,4,1,3
13394,13277824,4,2,3
13395,13279280,5,1,2
13396,13279616,5,2,2
13397,13279840,5,2,3
13398,13279952,5,1,4
13399,13280400,5,1,2
13400,13281072,5,2,2
13401,13281184,5,2,4
13402,13283088,4,2,2
13403,13284208,5,1,2
13404,13284432,5,2,1
13405,13284768,4,2,4
13406,13286112,4,1,2
13407,13287792,5,2,2
13408,13288016,5,1,2
13409,13288128,4,2,3
13410,13290480,5,2,4
13411,13292720,5,1,3
13412,13295408,5,3,5
13413,13298656,5,3,4
13414,13299552,5,2,4
13415,13299888,5,2,4
13416,13300672,4,2,3
13417,13301120,5,2,5
13418,13301568,5,2,5
13419,13302128,4,1,3
13420,13303136,5,3,5
13421,13309072,4,1,3
13422,13309520,5,2,3
13423,13309632,5,3,5
13424,13310416,4,2,5
13425,13310976,5,3,5
13426,13312656,5,3,5
13427,13314560,4,2,4
13428,13315232,4,1,3
13429,13316016,5,2,4
13430,13319040,5,3,5
13431,13320048,4,2,3
13432,13320496,4,1,1
13433,13321056,4,2,4
13434,13324752,5,2,4
13435,13325312,5,2,4
13436,13326880,4,1,4
13437,13328448,5,2,1
13438,13328560,5,1,2
13439,13328896,5,3,2
13440,13329232,4,2,1
13441,13329344,4,1,2
13442,13330240,5,2,2
13443,13331472,4,2,3
13444,13333600,5,1,1
13445,13334048,4,1,3
13446,13335056,4,1,1
13447,13335952,5,2,2
13448,13337184,5,1,3
13449,13337408,5,1,5
13450,13338304,4,1,1
13451,13340208,4,2,2
13452,13342112,5,2,3
13453,13342560,5,1,1
13454,13343456,5,1,1
13455,13344352,5,2,5
13456,13344688,5,2,3
13457,13346592,4,2,3
13458,13350736,5,1,2
13459,13351184,5,2,3
13460,13352304,4,2,1
13461,13352864,3,1,3
13462,13354656,5,1,3
13463,13356112,4,1,3
13464,13358016,5,3,5
13465,13358128,4,1,4
13466,13359920,4,1,1
13467,13361040,5,1,4
13468,13362160,4,2,5
13469,13362608,3,1,3
13470,13363056,4,2,1
13471,13363840,5,2,5
13472,13364624,5,1,3
13473,13365296,5,1,5
13474,13365744,4,1,2
13475,13365856,4,1,5
13476,13366080,5,2,3
13477,13367424,5,1,5
13478,13367536,4,2,4
13479,13368320,4,2,4
13480,13370560,5,3,5
13481,13371456,4,1,3
13482,13373248,5,3,5
13483,13375600,5,2,2
13484,13376048,4,1,5
13485,13380304,5,2,5
13486,13380640,5,1,1
13487,13384224,4,1,1
13488,13386464,5,2,2
13489,13389264,5,2,2
13490,13389488,4,1,1
13491,13390048,4,2,1
13492,13391952,5,3,5
13493,13393632,4,1,1
13494,13395648,4,2,4
13495,13398784,5,2,5
13496,13399344,5,3,5
13497,13399568,4,2,1
13498,13400016,4,2,3
13499,13400128,5,2,1
13500,13400576,5,2,5
13501,13403152,5,2,4
13502,13403264,4,2,1
13503,13404272,4,1,4
13504,13404720,5,3,3
13505,13405056,4,1,1
13506,13405952,5,2,4
13507,13407296,4,1,2
13508,13408192,4,1,5
13509,13408640,5,3,5
13510,13409424,5,2,4
13511,13411440,4,2,2
13512,13412112,5,1,1
13513,13413792,5,1,1
13514,13414016,5,2,1
13515,13414128,5,2,4
13516,13414352,4,1,2
13517,13416592,5,3,5
13518,13417712,5,2,4
13519,13419056,3,1,2
13520,13423424,3,1,5
13521,13424208,4,2,4
13522,13424656,5,2,3
13523,13424768,4,1,1
13524,13425664,5,3,5
13525,13427120,4,1,1
13526,13427344,5,2,5
13527,13427568,3,1,2
13528,13428240,4,1,2
13529,13428688,5,1,4
13530,13429472,5,1,3
13531,13430592,4,2,3
13532,13430704,5,2,3
13533,13430928,5,3,4
13534,13432608,5,2,4
13535,13434288,4,2,3
13536,13434848,4,2,3
13537,13436528,5,2,4
13538,13437088,5,3,4
13539,13437536,5,1,2
13540,13438096,5,3,5
13541,13438656,3,1,1
13542,13439888,4,2,3
13543,13440224,4,2,4
13544,13440336,4,2,3
13545,13440560,4,2,1
13546,13442240,4,2,5
13547,13443024,5,2,5
13548,13444480,4,2,4
13549,13444704,5,2,3
13550,13446272,4,2,4
13551,13446608,5,2,5
13552,13447728,5,3,4
13553,13448176,4,2,2
13554,13448288,4,1,1
13555,13449184,5,3,3
13556,13452992,5,2,4
13557,13456800,5,2,4
13558,13457472,4,1,2
13559,13457808,4,1,4
13560,13458704,4,1,2
13561,13459488,5,2,4
13562,13460272,5,3,4
13563,13463856,5,1,1
13564,13464192,4,2,5
13565,13464640,4,2,5
13566,13465088,4,2,2
13567,13465312,4,1,1
13568,13465872,4,1,3
13569,13465984,5,2,1
13570,13467888,5,1,3
13571,13469008,5,1,2
13572,13469904,5,3,2
13573,13470352,5,2,3
13574,13471248,5,2,3
13575,13473824,4,2,4
13576,13474496,5,1,5
13577,13475168,5,1,2
13578,13475952,5,1,5
13579,13476960,4,2,3
13580,13477296,4,2,2
13581,13477632,4,2,3
13582,13477744,5,2,1
13583,13478192,5,2,4
13584,13478528,4,1,4
13585,13479872,4,2,3
13586,13481776,5,1,1
13587,13481888,4,1,4
13588,13483904,5,2,2
13589,13485248,4,1,2
13590,13486256,3,1,2
13591,13486368,5,2,3
13592,13487488,4,1,2
13593,13489056,3,1,4
13594,13489168,4,1,1
13595,13490848,4,1,1
13596,13492640,5,3,4
13597,13492864,4,1,4
13598,13495440,5,3,4
13599,13502272,5,1,1
13600,13504288,5,2,3
13601,13511008,5,2,5
13602,13511120,5,2,5
13603,13512576,5,1,1
13604,13513024,5,3,5
13605,13513360,5,3,2
13606,13514480,4,1,3
13607,13516384,4,1,1
13608,13517280,5,3,4
13609,13517392,5,1,1
13610,13518064,5,2,5
13611,13518624,4,1,2
13612,13520864,5,2,3
13613,13521760,5,3,4
13614,13523216,5,2,1
13615,13524224,5,2,1
13616,13524336,5,3,2
13617,13525344,4,2,5
13618,13526128,5,2,4
13619,13526464,5,3,5
13620,13529376,5,1,3
13621,13530944,5,1,3
13622,13535536,5,3,4
13623,13535984,5,2,4
13624,13536320,5,2,4
13625,13536880,5,3,2
13626,13536992,5,1,1
13627,13537776,4,2,2
13628,13538336,5,2,5
13629,13540128,5,1,1
13630,13541696,5,1,4
13631,13542368,5,3,5
13632,13542928,5,2,3
13633,13543600,5,1,4
13634,13545504,5,2,3
13635,13546960,5,3,4
13636,13549088,4,1,1
13637,13556592,5,2,4
13638,13558720,5,1,2
13639,13559392,4,2,2
13640,13560400,5,2,1
13641,13560960,4,1,1
13642,13561072,5,1,2
13643,13561296,4,1,3
13644,13563648,5,2,3
13645,13564208,4,2,5
13646,13566896,4,1,1
13647,13568576,5,1,3
13648,13570368,5,2,1
13649,13570592,5,3,4
13650,13570928,4,3,4
13651,13572160,5,3,4
13652,13572608,5,2,3
13653,13572944,5,3,5
13654,13575632,5,2,2
13655,13576416,4,1,3
13656,13576528,5,2,3
13657,13579664,5,2,4
13658,13579888,5,2,4
13659,13580224,5,3,3
13660,13583024,4,2,2
13661,13583808,5,2,5
13662,13584592,5,2,5
13663,13585040,5,2,1
13664,13585376,5,3,5
13665,13586832,5,3,5
13666,13588176,4,1,4
13667,13588512,4,1,1
13668,13589296,5,3,3
13669,13589408,5,3,1
13670,13590528,5,3,1
13671,13593104,5,1,5
13672,13594112,5,3,4
13673,13597360,4,2,1
13674,13599488,4,1,3
13675,13600272,5,3,5
13676,13600720,2,1,1
13677,13601504,4,1,3
13678,13601728,4,2,3
13679,13602736,5,2,2
13680,13602960,4,1,1
13681,13603072,5,2,3
13682,13604864,5,2,5
13683,13604976,5,2,3
13684,13605088,4,1,1
13685,13605760,3,1,3
13686,13606096,4,2,2
13687,13606320,5,3,4
13688,13607216,4,1,1
13689,13607888,4,1,3
13690,13608560,5,2,4
13691,13608672,5,1,1
13692,13609232,5,2,1
13693,13609456,4,1,3
13694,13612480,4,2,1
13695,13613600,2,1,1
13696,13614832,5,1,3
13697,13617072,4,1,2
13698,13617184,5,2,3
13699,13617856,5,2,4
13700,13617968,5,1,4
13701,13620096,4,1,1
13702,13620880,5,1,2
13703,13621328,2,1,2
13704,13622000,5,2,5
13705,13622112,5,3,5
13706,13626368,5,1,5
13707,13627152,4,1,2
13708,13627488,5,1,1
13709,13627824,5,3,4
13710,13629168,4,3,5
13711,13629392,5,2,5
13712,13630176,4,1,2
13713,13631968,4,1,1
13714,13633424,5,2,3
13715,13635328,5,2,3
13716,13636112,5,2,4
13717,13636784,4,1,4
13718,13638128,5,1,3
13719,13638912,5,3,3
13720,13639024,5,1,1
13721,13640256,5,2,2
13722,13643280,5,2,4
13723,13643504,4,1,3
13724,13644400,5,3,1
13725,13645856,4,1,1
13726,13646304,5,1,1
13727,13649328,5,2,1
13728,13649664,4,1,2
13729,13655040,5,2,4
13730,13656048,5,3,5
13731,13656608,4,2,3
13732,13656944,5,2,4
13733,13657840,4,1,5
13734,13658288,4,2,5
13735,13658736,4,1,4
13736,13660528,4,1,1
13737,13660752,4,1,2
13738,13661536,5,1,5
13739,13664672,4,2,4
13740,13665568,5,2,5
13741,13665904,5,2,3
13742,13666464,5,2,4
13743,13666576,5,1,1
13744,13666688,4,2,2
13745,13666912,5,1,3
13746,13667248,4,2,4
13747,13668032,4,2,3
13748,13668928,3,2,3
13749,13669376,5,2,4
13750,13671056,5,2,4
13751,13671616,5,2,2
13752,13672400,5,2,5
13753,13672512,5,2,3
13754,13672848,5,2,5
13755,13675872,5,2,5
13756,13676208,5,2,4
13757,13679792,5,2,5
13758,13680128,5,3,3
13759,13680464,4,2,5
13760,13681808,4,2,4
13761,13683600,5,3,4
13762,13684048,5,2,4
13763,13684720,5,2,1
13764,13685168,5,2,3
13765,13685280,3,2,5
13766,13685392,5,2,5
13767,13686512,5,1,5
13768,13686624,5,3,4
13769,13687296,4,1,5
13770,13688304,4,2,2
13771,13688416,5,2,5
13772,13688752,5,2,3
13773,13691328,4,3,4
13774,13691664,4,2,2
13775,13692000,5,2,1
13776,13692448,1,1,2
13777,13693680,4,1,2
13778,13693904,5,3,5
13779,13694352,3,1,1
13780,13694576,5,1,5
13781,13694800,4,2,2
13782,13696032,5,3,5
13783,13696816,5,2,4
13784,13698048,5,2,1
13785,13698608,5,2,4
13786,13699280,5,2,4
13787,13703648,4,2,2
13788,13705328,5,3,5
13789,13706336,5,2,5
13790,13706784,5,3,3
13791,13707008,5,2,4
13792,13708688,5,1,2
13793,13709248,5,3,4
13794,13711600,4,1,4
13795,13711824,5,2,1
13796,13713280,5,1,2
13797,13716528,4,1,1
13798,13718544,4,1,1
13799,13718992,5,2,4
13800,13720560,5,3,3
13801,13721680,5,2,5
13802,13722240,5,3,5
13803,13723360,5,3,4
13804,13725712,5,2,2
13805,13726832,5,3,2
13806,13729744,5,2,3
13807,13731200,3,1,3
13808,13733552,4,1,1
13809,13734448,4,2,5
13810,13734672,4,2,3
13811,13735232,4,1,3
13812,13735456,5,2,3
13813,13737696,5,2,5
13814,13739040,5,3,5
13815,13739376,5,1,2
13816,13740608,5,2,5
13817,13742848,3,2,1
13818,13742960,4,1,1
13819,13743072,5,1,2
13820,13743184,4,1,5
13821,13744976,5,2,3
13822,13745648,5,3,4
13823,13746208,5,2,3
13824,13746880,5,2,5
13825,13748560,5,1,2
13826,13749120,4,1,2
13827,13750352,5,1,2
13828,13750464,4,1,3
13829,13750912,4,1,1
13830,13751360,5,3,2
13831,13751920,5,2,4
13832,13754160,5,3,5
13833,13754608,4,1,2
13834,13755728,5,2,3
13835,13756848,5,1,5
13836,13759872,5,2,5
13837,13759984,4,1,5
13838,13760656,4,1,1
13839,13762000,5,3,5
13840,13762448,5,2,4
13841,13767376,4,2,1
13842,13767600,5,2,4
13843,13768384,5,1,2
13844,13769616,4,1,1
13845,13772528,5,1,3
13846,13773088,5,1,2
13847,13773200,5,1,1
13848,13773312,4,1,2
13849,13773648,5,2,5
13850,13773984,5,3,5
13851,13777904,5,1,4
13852,13778352,4,3,4
13853,13778688,5,2,3
13854,13779024,5,2,4
13855,13780144,5,1,3
13856,13780704,5,2,3
13857,13780928,5,3,3
13858,13781600,5,2,2
13859,13783056,5,3,4
13860,13783728,5,3,5
13861,13783952,5,1,2
13862,13784288,4,1,2
13863,13785408,5,2,5
13864,13786640,4,2,2
13865,13787648,5,3,5
13866,13788432,5,2,4
13867,13789104,4,1,3
13868,13789216,4,2,4
13869,13789552,5,2,2
13870,13790112,4,1,1
13871,13790560,4,2,3
13872,13790896,4,2,2
13873,13791680,5,3,5
13874,13792800,5,2,2
13875,13793024,4,1,4
13876,13793248,5,1,1
13877,13793472,3,1,3
13878,13794704,5,2,2
13879,13795040,4,1,2
13880,13796720,5,1,2
13881,13796832,5,2,5
13882,13799856,4,3,3
13883,13800752,4,2,4
13884,13802544,5,1,1
13885,13803888,4,1,1
13886,13804448,5,2,5
13887,13806240,3,2,5
13888,13806464,5,3,4
13889,13808368,5,3,2
13890,13808704,5,3,3
13891,13808816,5,3,3
13892,13810944,5,3,5
13893,13813520,4,2,3
13894,13813968,4,2,3
13895,13814752,4,2,3
13896,13814976,4,1,1
13897,13815088,5,3,4
13898,13815872,4,1,3
13899,13817216,5,2,3
13900,13818672,4,1,1
13901,13821808,5,2,3
13902,13822144,5,3,2
13903,13822704,4,2,4
13904,13823488,5,2,4
13905,13826064,5,2,5
13906,13832672,4,1,3
13907,13837376,5,3,3
13908,13838720,5,1,1
13909,13839616,4,1,3
13910,13840512,5,2,1
13911,13840848,5,1,1
13912,13841520,4,2,3
13913,13841968,5,1,3
13914,13842416,4,1,4
13915,13844208,4,1,2
13916,13844320,5,2,5
13917,13845104,5,1,4
13918,13846000,4,2,4
13919,13847120,5,1,4
13920,13847568,4,1,5
13921,13848576,5,2,5
13922,13849136,5,2,1
13923,13849584,5,2,4
13924,13849696,5,2,1
13925,13851488,4,3,4
13926,13851824,5,2,5
13927,13852160,4,1,3
13928,13854400,5,2,5
13929,13855184,5,3,5
13930,13856528,4,2,2
13931,13856752,4,1,4
13932,13857312,5,3,5
13933,13858656,4,1,3
13934,13859328,4,1,1
13935,13859888,5,2,2
13936,13860000,4,2,3
13937,13860224,4,2,1
13938,13860560,5,3,4
13939,13861232,5,2,5
13940,13865936,4,1,1
13941,13867616,5,1,3
13942,13871536,5,2,5
13943,13872656,5,2,1
13944,13873104,5,1,2
13945,13873216,3,2,3
13946,13876576,4,2,1
13947,13877696,4,2,3
13948,13878144,4,3,4
13949,13879264,4,1,5
13950,13880496,5,2,2
13951,13880832,5,2,2
13952,13881280,4,2,2
13953,13881392,4,2,2
13954,13881616,4,1,2
13955,13882064,5,2,3
13956,13882512,3,1,4
13957,13883744,5,3,5
13958,13884304,4,2,4
